codigo,descripcion,rubro,tipo,presentacion,costo_presentacion
,"CA.EST.RED. 7/8X1,6",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"11.501,60"
,CA.EST.RED. 7/8X2,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"12.512,18"
,"CA.EST.RED. 1X0,9",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"8.136,47"
,"CA.EST.RED. 1X1,24",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"10.423,39"
,"CA.EST.RED. 1X1,6",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"13.267,97"
,CA.EST.RED. 1X2,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"14.794,88"
,"CA.EST.RED. 1X2,5",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"18.583,77"
,"CA.EST.RED. 1.1/8X0,9",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"9.180,52"
,"CA.EST.RED. 1.1/8X1,24",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"11.793,01"
,"CA.EST.RED. 1.1/8X1,6",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"15.032,10"
,CA.EST.RED. 1.1/8X2,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"16.967,31"
,"CA.EST.RED. 1.1/4X0,9",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"10.511,68"
,"CA.EST.RED. 1.1/4X1,24",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"13.164,86"
,"CA.EST.RED. 1.1/4X1,6",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"16.811,93"
,CA.EST.RED. 1.1/4X2,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"18.999,61"
,"CA.EST.RED. 1.1/4X2,5",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"22.965,82"
,"CA.EST.RED. 1.3/8X0,9",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"11.192,69"
,"CA.EST.RED. 1.3/8X1,24",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"14.534,47"
,"CA.EST.RED. 1.3/8X1,6",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"18.383,28"
,CA.EST.RED. 1.3/8X2,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"21.659,95"
,"CA.EST.RED. 1.1/2X0,9",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"12.353,01"
,"CA.EST.RED. 1.1/2X1,24",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"16.139,45"
,"CA.EST.RED. 1.1/2X1,6",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"20.622,63"
,CA.EST.RED. 1.1/2X2,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"23.051,87"
,"CA.EST.RED. 1.1/2X2,5",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"27.951,52"
,"CA.EST.RED. 1.5/8X1,2",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"17.275,93"
,"CA.EST.RED. 1.5/8X1,6",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"21.916,03"
,CA.EST.RED. 1.5/8X2,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"25.425,28"
,"CA.EST.RED. 1.5/8X2,5",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"29.906,15"
,"CA.EST.RED. 1.3/4X0,9",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"14.500,43"
,"CA.EST.RED. 1.3/4X1,24",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"18.887,64"
,"CA.EST.RED. 1.3/4X1,6",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"23.998,46"
,CA.EST.RED. 1.3/4X2,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"26.097,23"
,CA.EST.RED. 1.3/4X2.5,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"32.496,13"
,"CA.EST.RED. 1.7/8X0,9",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"15.748,54"
,"CA.EST.RED. 1.7/8X1,2",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"20.017,40"
,"CA.EST.RED. 1.7/8X1,6",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"25.554,13"
,CA.EST.RED. 1.7/8X2,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"30.886,88"
,"CA.EST.RED. 1.7/8X2,5",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"32.779,40"
,"CA.EST.RED. 2X0,9",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"16.555,30"
,"CA.EST.RED. 2X1,24",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"21.391,49"
,"CA.EST.RED. 2X1,6",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"27.421,37"
,CA.EST.RED. 2X2,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"30.197,09"
,"CA.EST.RED. 2X2,5",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"36.998,57"
,"CA.EST.RED. 2X3,2",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"46.907,46"
,"CA.EST.RED. 2.1/4X1,24",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"24.132,96"
,"CA.EST.RED. 2.1/4X1,6",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"30.967,57"
,CA.EST.RED. 2.1/4X2,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"34.742,86"
,"CA.EST.RED. 2.1/4X2,5",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"41.875,12"
,"CA.EST.RED. 2.1/4X3,2",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"53.299,47"
,"CA.EST.RED. 2.1/2X1,24",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"26.899,08"
,"CA.EST.RED. 2.1/2X1,6",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"34.498,07"
,CA.EST.RED. 2.1/2X2,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"38.739,41"
,"CA.EST.RED. 2.1/2X2,5",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"46.731,92"
,"CA.EST.RED. 2.1/2X3,2",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"59.593,13"
,"CA.EST.RED. 3X0,9",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"24.440,25"
,"CA.EST.RED. 3X1,24",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"32.420,12"
,"CA.EST.RED. 3X1,6",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"41.577,01"
,CA.EST.RED. 3X2,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"46.746,71"
,"CA.EST.RED. 3X2,5",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"56.465,27"
,"CA.EST.RED. 3X2,85",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"62.421,31"
,"CA.EST.RED. 3X3,2",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"69.820,34"
,"CA.EST.RED. 3X4,8",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"106.106,75"
,"CA.EST.RED. 3.1/2X1,6",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"48.653,71"
,CA.EST.RED. 3.1/2X2,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"54.743,87"
,"CA.EST.RED. 3.1/2X2,5",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"66.218,36"
,"CA.EST.RED. 3.1/2X3,2",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"84.394,10"
,CA.EST.RED. 3.1/2X4,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"104.492,65"
,CA.EST.RED. 3.1/2X4.75,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"122.443,10"
,CA.EST.RED. 3.1/2X6.35,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"199.430,16"
,CA.EST.RED. 3.1/2X5.5,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"150.569,09"
,"CA.EST.RED. 4X1,6",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"55.746,10"
,CA.EST.RED. 4X2,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"62.739,00"
,"CA.EST.RED. 4X2,5",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"75.971,45"
,"CA.EST.RED. 4X3,2",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"96.902,76"
,CA.EST.RED. 4X4,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"120.134,73"
,"CA.EST.RED. 4X4,75",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"143.519,37"
,"CA.EST.RED. 4X6,4",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"230.677,27"
,"CA.EST.RED. 4.1/2X1,6",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"62.612,09"
,CA.EST.RED. 4.1/2X2,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"70.762,51"
,"CA.EST.RED. 4.1/2x2,5",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"85.685,05"
,"CA.EST.RED. 4.1/2X3,2",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"109.431,08"
,CA.EST.RED. 4.1/2X4 * 6.40 mts,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"170.219,95"
,"CA.EST.RED. 4.1/2X4,75",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"159.497,98"
,"CA.EST.RED. 4.1/2X6,35",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"263.775,55"
,"CA.EST.RED. 5X1,6",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"72.498,77"
,CA.EST.RED. 5X2,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"81.417,07"
,"CA.EST.RED. 5X2,5",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"99.083,99"
,"CA.EST.RED. 5X3,2",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"125.356,43"
,CA.EST.RED. 5X5.5,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"223.982,78"
,"CA.EST.RED. 5X4,75",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"184.059,29"
,CA.EST.RED. 5.1/2X3.2,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"150.893,82"
,CA.EST.RED. 5.1/2X4.75,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"226.689,77"
,CA.EST.RED. 5.1/2x6.35,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"318.684,32"
,CA.EST.RED. 6X3.2,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"160.125,93"
,CA.EST.RED. 6X4.75,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"248.028,44"
,CA.EST.RED. 5X6.35,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"302.714,76"
,"CA.EST.RED. 6x6,35",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"349.037,33"
,CA.EST.RED. 6x2,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"112.784,32"
,"CA.EST.RED. 6.1/2X3,2",Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"178.980,01"
,CA.EST.RED. 6.1/2X6.35,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"379.375,51"
,CA.EST.RED. 6.1/2X8,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"481.971,76"
,CA.EST.RED. 7X3.2,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"193.015,17"
,CA.EST.RED. 7X4.75,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"282.224,62"
,CA.EST.RED. 7X6.35,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"409.728,52"
,CA.EST.RED. 7X8,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"520.924,75"
,CA.EST.RED. 7.1/2X3.2,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"207.052,59"
,CA.EST.RED. 7.1/2X4.75,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"312.030,54"
,CA.EST.RED. 7.1/2X6.35,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"440.081,52"
,CA.EST.RED. 7.1/2X8,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"559.892,83"
,CA.EST.RED. 8X4.75,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"361.489,52"
,CA.EST.RED. 8X6.35,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"470.434,53"
,CA.EST.RED. 8X8,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"598.845,81"
,CA.EST.RED. 6.5/8x3.2,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"194.202,19"
,CA.EST.RED. 6.5/8x4.75x12,Metalúrgica y Herreria,Caño estructural redondo,Barra de 6 m.,"627.019,58"
,"CA.EST.CUAD. 10X10X0,9",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"4.719,38"
,"CA.EST.CUAD. 10X10X1,24",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"6.156,19"
,"CA.EST.CUAD. 12X12X0,9",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"5.299,31"
,"CA.EST.CUAD. 12X12X1,24",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"7.046,93"
,"CA.EST.CUAD. 15X15X0,9",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"6.027,01"
,"CA.EST.CUAD. 15X15X1,24",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"7.634,86"
,"CA.EST.CUAD. 15X15X1,6",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"9.735,23"
,CA.EST.CUAD. 15X15X2,Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"11.503,39"
,"CA.EST.CUAD. 20X20X0,9",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"8.136,47"
,"CA.EST.CUAD. 20X20X1,24",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"10.423,39"
,"CA.EST.CUAD. 20X20X1,6",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"13.267,97"
,CA.EST.CUAD. 20X20X2,Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"14.943,23"
,"CA.EST.CUAD. 25X25X0,9",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"10.245,92"
,"CA.EST.CUAD. 25X25X1,24",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"13.164,86"
,"CA.EST.CUAD. 25X25X1,6",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"16.811,93"
,CA.EST.CUAD. 25X25X2,Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"19.259,88"
,"CA.EST.CUAD. 30X30X0,9",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"12.353,01"
,"CA.EST.CUAD. 30X30X1,24",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"15.906,32"
,"CA.EST.CUAD. 30X30X1,6",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"19.950,15"
,CA.EST.CUAD. 30X30X2,Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"23.051,87"
,"CA.EST.CUAD. 35X35X0,9",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"14.260,77"
,"CA.EST.CUAD. 35X35X1,24",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"18.493,12"
,"CA.EST.CUAD. 35X35X1,6",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"23.998,46"
,CA.EST.CUAD. 35X35X2,Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"27.118,52"
,"CA.EST.CUAD. 40X40X0,9",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"16.555,30"
,"CA.EST.CUAD. 40X40X1,24",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"21.391,49"
,"CA.EST.CUAD. 40X40X1,6",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"27.011,16"
,CA.EST.CUAD. 40X40X2,Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"30.197,09"
,"CA.EST.CUAD. 40X40X2,5",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"36.524,74"
,"CA.EST.CUAD. 40X40X3,2",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"46.022,42"
,CA.EST.CUAD. 45X45X1.24,Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"21.508,06"
,"CA.EST.CUAD. 45X45X1,6",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"30.967,57"
,CA.EST.CUAD. 45X45X2,Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"34.858,38"
,"CA.EST.CUAD. 50X50X1,24",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"26.899,08"
,"CA.EST.CUAD. 50X50X1,6",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"34.498,07"
,CA.EST.CUAD. 50X50X2,Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"38.739,41"
,"CA.EST.CUAD. 50X50X2,5",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"46.731,92"
,"CA.EST.CUAD. 50X50X3,2",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"58.413,07"
,"CA.EST.CUAD. 50X50X4,75",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"97.095,40"
,"CA.EST.CUAD. 60X60X1,24",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"32.346,14"
,"CA.EST.CUAD. 60X60X1,6",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"41.577,01"
,CA.EST.CUAD. 60X60X2,Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"44.991,63"
,"CA.EST.CUAD. 60X60X2,5",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"56.465,27"
,"CA.EST.CUAD. 60X60X3,2",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"70.607,04"
,CA.EST.CUAD. 60X60X4.75,Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"101.356,89"
,"CA.EST.CUAD. 70X70X1,6",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"48.261,43"
,CA.EST.CUAD. 70X70X2,Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"54.314,22"
,"CA.EST.CUAD. 70X70X2,5",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"65.914,31"
,"CA.EST.CUAD. 70X70X3,2",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"85.379,45"
,"CA.EST.CUAD. 70X70X4,75",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"122.242,37"
,CA.EST.CUAD. 70X70X5.5,Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"143.195,23"
,CA.EST.CUAD. 70X70X6.4,Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"202.702,22"
,"CA.EST.CUAD. 80X80X1,6",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"55.746,10"
,CA.EST.CUAD. 80X80X2,Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"61.812,83"
,"CA.EST.CUAD. 80X80X2,5",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"76.024,76"
,"CA.EST.CUAD. 80X80X3,2",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"96.902,76"
,"CA.EST.CUAD. 80X80X4,75",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"144.523,00"
,"CA.EST.CUAD. 80X80X6,35",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"235.605,37"
,CA.EST.CUAD. 90X90X2,Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"70.762,51"
,"CA.EST.CUAD. 90X90X3,2",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"108.681,74"
,CA.EST.CUAD. 90X90X4.75,Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"161.117,71"
,"CA.EST.CUAD. 100X100X1,6",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"74.413,26"
,CA.EST.CUAD. 100X100X2,Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"81.417,07"
,"CA.EST.CUAD. 100X100X2,5",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"98.597,94"
,CA.EST.CUAD. 100X100X3.2,Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"127.343,12"
,CA.EST.CUAD. 100X100X4,Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"155.637,38"
,"CA.EST.CUAD. 100X100X4,75",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"187.500,85"
,"CA.EST.CUAD. 100X100X6,4",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"310.749,75"
,CA.EST.CUAD.120X120X2.5,Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"130.343,30"
,"CA.EST.CUAD. 150X150X3,2",Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"221.612,10"
,CA.EST.CUAD. 150X150X6.35,Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"440.081,52"
,CA.EST.CUAD.110x110x3.2,Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"150.893,82"
,CA.EST.CUAD.110x110x4.75,Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"226.689,77"
,CA.EST.CUAD.110x110x6.35,Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"318.684,32"
,CA.EST.CUAD.120x120x3.2,Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"160.125,93"
,CA.EST.CUAD.120x120x4.75,Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"248.030,76"
,CA.EST.CUAD.120x120x6.35,Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"349.037,33"
,CA.EST.CUAD.130x130x3.2,Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"178.980,01"
,CA.EST.CUAD.130x130x6.35,Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"379.375,51"
,CA.EST.CUAD.130x130x8,Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"481.971,76"
,CA.EST.CUAD.140x140x3.2,Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"193.015,17"
,CA.EST.CUAD.140x140x4.75,Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"282.224,62"
,CA.EST.CUAD.140x140x6.35,Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"409.728,52"
,CA.EST.CUAD.140x140x8,Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"520.924,75"
,CA.EST.CUAD.150x150x3.2,Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"213.266,01"
,CA.EST.CUAD.150x150x4.75,Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"312.030,54"
,CA.EST.CUAD.150x150x6.35,Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"440.081,52"
,CA.EST.CUAD.150x150x8,Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"559.892,83"
,CA.EST.CUAD.160x160x4.75,Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"361.489,52"
,CA.EST.CUAD.160x160x6.35,Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"470.434,53"
,CA.EST.CUAD.160x160x8,Metalúrgica y Herreria,Caño estructural cuadrado,Barra de 6 m.,"598.845,81"
,"CA.EST.RECT. 20X10X0,9",Metalúrgica y Herreria,Caño estructural rectangular,Barra de 6 m.,"6.027,01"
,"CA.EST.RECT. 20X10X1,24",Metalúrgica y Herreria,Caño estructural rectangular,Barra de 6 m.,"7.681,93"
,"CA.EST.RECT. 20X10X1,6",Metalúrgica y Herreria,Caño estructural rectangular,Barra de 6 m.,"9.735,23"
,"CA.EST.RECT. 30X10X0,9",Metalúrgica y Herreria,Caño estructural rectangular,Barra de 6 m.,"8.136,47"
,"CA.EST.RECT. 30X10X1,24",Metalúrgica y Herreria,Caño estructural rectangular,Barra de 6 m.,"10.423,39"
,CA.EST.RECT. 30X10X1.6,Metalúrgica y Herreria,Caño estructural rectangular,Barra de 6 m.,"13.267,97"
,"CA.EST.RECT. 40X10X0,9",Metalúrgica y Herreria,Caño estructural rectangular,Barra de 6 m.,"10.665,92"
,"CA.EST.RECT. 40X10X1,24",Metalúrgica y Herreria,Caño estructural rectangular,Barra de 6 m.,"13.164,86"
,"CA.EST.RECT. 40X10X1,6",Metalúrgica y Herreria,Caño estructural rectangular,Barra de 6 m.,"16.811,93"
,"CA.EST.RECT. 20X15X0,9",Metalúrgica y Herreria,Caño estructural rectangular,Barra de 6 m.,"7.075,81"
,"CA.EST.RECT. 20X15X1,24",Metalúrgica y Herreria,Caño estructural rectangular,Barra de 6 m.,"9.056,02"
,"CA.EST.RECT. 20X15X1,6",Metalúrgica y Herreria,Caño estructural rectangular,Barra de 6 m.,"11.501,60"
,"CA.EST.RECT. 25X15X0,9",Metalúrgica y Herreria,Caño estructural rectangular,Barra de 6 m.,"8.136,47"
,"CA.EST.RECT. 25X15X1,24",Metalúrgica y Herreria,Caño estructural rectangular,Barra de 6 m.,"10.423,39"
,"CA.EST.RECT. 25X15X1,6",Metalúrgica y Herreria,Caño estructural rectangular,Barra de 6 m.,"13.267,97"
,CA.EST.RECT. 25X15X2,Metalúrgica y Herreria,Caño estructural rectangular,Barra de 6 m.,"14.943,23"
,"CA.EST.RECT. 30X15X0,9",Metalúrgica y Herreria,Caño estructural rectangular,Barra de 6 m.,"9.182,89"
,"CA.EST.RECT. 30X15X1,24",Metalúrgica y Herreria,Caño estructural rectangular,Barra de 6 m.,"11.844,56"
